Series Name,Series Code,Country Name,Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,,,,,,801.1727273,,761.4703124,748.1952492,725.7425321,766.1409545,762.0113217,777.2623296,753.5201889,790.0322652,789.5517691,767.4669289,760.5314478,755.5962418,765.7204882,768.1760767,781.2322196,792.15412,819.974118,864.1847206,904.7297489,965.6693779,1047.586896,1214.077118,1253.657431,1325.990724,1430.986898,1536.150685,1622.637974,1740.915011,1862.167274,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,784.7146613,878.5209754,958.5187156,1069.286071,1210.679371,1338.690509,1534.735694,1745.863592,2003.940044,2152.860308,2345.010606,2547.034768,2701.976318,2814.471542,3018.778239,3139.180544,3323.416184,3473.795902,3676.778215,3830.175253,4820.107567,4924.922784,4836.384921,4994.667402,5325.046981,5244.033732,5513.16071,5939.053585,6446.663832,6866.224899,6912.435714,6986.046785,6745.849594,6933.415429,7195.39349,7313.849352,7906.721671,
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,1141.451721,1222.661485,1310.122738,1387.320754,1626.43196,777.424081,923.89029,861.3911436,778.5121223,949.404024,984.6913025,1327.450694,1510.022075,1704.850249,1871.667431,2072.683652,2258.25854,2400.188253,2551.900557,2575.565104,2802.420042,2862.154836,3008.465078,2372.628827,2421.096062,3681.059903,3836.468771,4647.310359,5011.037937,4952.677503,5451.06696,5759.0643,5968.876767,6027.055544,6268.692122,6468.471648,6722.223536,
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,2241.790006,2665.31225,2374.597409,1993.03494,1916.703586,1895.769887,1651.4935,1467.302462,1340.142796,1392.232518,1491.401682,1623.989246,1690.155141,1729.373393,2028.197734,2135.632812,2159.150814,2361.599124,2300.407884,1584.463443,1451.290776,1903.741571,2183.966796,2440.46898,2708.557892,3021.942547,3350.786541,3590.718086,4274.952065,4255.565701,4657.302361,5223.351763,5702.104313,6074.090829,6396.630483,6150.155955,6018.526868,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,519.5679443,517.6296623,551.8019638,591.1888221,627.0417599,690.9584868,695.2501388,763.3467637,642.4632674,707.9248097,751.2411237,629.260459,697.1868548,760.1497283,830.4242696,944.2019116,1041.523448,1185.718121,1258.997552,1321.799713,1428.183004,1370.717438,1210.229249,1120.874928,1045.943208,1168.115231,1375.196316,1640.476068,2011.246154,2291.667062,2602.479549,2747.480327,3181.441708,3213.389158,3327.754247,3547.713012,3477.851743,
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,780.2206604,738.331138,719.2954936,731.5707829,753.6604472,771.8271031,756.0044683,783.1954479,818.4902037,843.0897331,913.5898416,997.060633,1102.654634,1267.446109,1458.193003,1693.157242,1818.694711,1943.990272,2078.043077,2139.793967,2238.401016,2338.772244,2408.4125,2519.737387,2632.709942,2835.281237,3062.951768,3304.838107,3507.347674,3366.482133,3474.392445,3736.58713,3827.786267,3895.664491,3988.771871,4127.11775,4223.584579,
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,198.3467376,136.010571,152.4158867,141.3227028,148.8405743,173.0823549,203.1981915,239.2422021,249.8835852,213.1317932,262.6694558,251.7022043,295.9634764,289.088409,206.936408,280.9695313,443.6325956,812.1715228,654.1473102,1052.852818,1702.684901,2283.879039,2711.170114,3577.176197,6085.348907,10850.63334,12732.02759,15761.83913,22742.38159,16530.20937,17136.44568,21451.88617,21557.6528,20246.99308,19245.65151,10717.48218,8747.353473,
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,,,,,,,,,,,,,152.9867265,150.9730942,172.3215472,187.0504479,222.5454459,217.1509292,231.2266102,208.6209747,208.1969487,215.1392103,201.7687981,232.7945459,287.4222243,276.7508096,297.8280588,317.3294336,326.0825642,430.7544499,482.1490904,582.7755302,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,,,,,,,,,,,,,,,,3044.383709,3352.733741,3619.945496,4052.292271,4119.347394,4070.032827,4498.957027,5308.347781,7174.237415,8850.465115,10338.31322,12595.41065,16586.4052,18094.54805,14726.31828,14638.60482,17454.84342,17421.89022,19072.23852,19949.58138,17155.87418,17736.8027,
GDP per capita (current US$),NY.GDP.PCAP.CD,Ethiopia,ETH,,202.7919376,207.5479863,223.7872069,204.8721662,232.3715877,233.8183804,242.0451601,242.7873277,247.0265475,253.1929484,270.2443935,203.1645022,164.9584363,124.9830454,133.7288539,144.5003524,140.8611257,124.5056232,119.1340818,123.8762057,120.1789279,111.3634356,118.8734466,135.7623858,161.6266248,193.7949056,243.3026822,325.3825543,379.7566385,341.3099092,354.8463544,468.5067249,502.1535887,571.1622759,645.4650067,706.7574751,
GDP per capita (current US$),NY.GDP.PCAP.CD,Faroe Islands,FRO,,,,,,,,,,,,,,,,,,,23737.41677,23982.88067,22479.57899,24300.3786,26553.74656,30993.07706,34979.0817,35847.45356,40719.57503,47024.2297,49773.16687,46521.50171,47397.90292,50789.0486,48421.80307,53612.825,57543.66906,50581.96849,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Fiji,FJI,1893.046665,1898.594889,1786.918614,1638.637327,1681.974016,1603.586714,1795.605327,1632.073424,1535.414063,1632.138291,1834.989572,1881.569901,2057.40669,2166.052726,2383.915146,2540.751518,2714.2535,2641.064749,2070.165847,2408.165466,2076.013308,2038.891729,2259.055796,2835.973972,3332.918533,3658.630832,3749.939813,4078.82327,4177.657789,3369.408247,3651.966784,4353.121392,4546.738504,4763.068956,5045.769926,4921.950723,5233.469423,
GDP per capita (current US$),NY.GDP.PCAP.CD,Finland,FIN,11232.27456,10934.56809,10945.27734,10505.83366,10841.56713,11405.93365,14962.25536,18580.65865,22056.70175,23983.84575,28380.54891,25503.21521,22337.48712,17617.03044,20305.58355,26273.4659,25777.6413,24676.49708,25989.4075,26178.79178,24253.25042,24913.24452,26834.02625,32816.16088,37636.11173,38969.17163,41120.67651,48288.5491,53401.31487,47107.15571,46202.41516,50790.72415,47415.55987,49638.07713,49914.61864,42424.22081,43433.03222,
GDP per capita (current US$),NY.GDP.PCAP.CD,France,FRA,12712.6014,11110.55977,10505.73547,10005.15167,9432.292357,9775.339435,13557.14722,16324.39356,17696.51115,17704.95898,21795.23783,21782.41658,23937.05651,22503.26009,23625.52979,27037.97259,27015.25805,24359.42262,25101.36999,24799.29478,22465.6411,22527.31812,24275.2426,29691.18063,33874.74363,34879.72909,36544.50566,41600.58527,45413.06642,41631.13141,40703.34592,43810.20155,40838.02506,42554.12012,42955.24189,36526.77011,36857.11923,
GDP per capita (current US$),NY.GDP.PCAP.CD,French Polynesia,PYF,8978.771876,8192.193355,7996.013641,8066.367292,8092.862528,8602.718996,12780.86751,13750.73884,14164.12542,13572.37772,16036.32668,16173.80608,17334.65411,17733.08887,16647.55161,18505.8033,18034.67151,15943.53269,16530.46203,16299.56415,14530.7772,,,,,,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Gabon,GAB,5869.279449,5166.313923,4717.981684,4309.04665,4407.284354,4023.581632,3990.070881,3742.656537,4253.668367,4517.927977,6251.017385,5523.198654,5566.362537,4244.913331,3958.596186,4565.580499,5111.374331,4663.140106,3827.975793,3883.325188,4116.460693,3976.104887,4102.55271,4892.011618,5685.577736,6826.880545,7141.549167,8352.817101,10094.02746,7603.660223,8754.113922,10716.2032,9774.180761,9679.759204,9692.163874,7388.984144,7179.340661,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Gambia, The",GMB,398.8965498,349.7930893,333.304787,317.0447339,252.9422196,308.3268474,242.1717627,274.3683933,316.3194665,322.4463052,345.8558101,727.034661,729.0418881,748.7842096,719.9757073,737.1787914,773.4393371,712.3318781,723.7948296,681.5374179,635.5637584,541.0558913,440.9474786,359.6521781,413.8398773,432.1929061,439.3423674,519.0452663,607.9479735,549.3108277,562.4825159,514.3738607,504.9740094,483.4863012,434.4656467,458.9690024,473.1904366,
GDP per capita (current US$),NY.GDP.PCAP.CD,Georgia,GEO,,,,,,,,,,,1614.640122,1314.67067,757.2235485,550.0155426,517.0870879,569.0181381,670.4611048,774.6802033,805.2726845,628.8656516,691.9977101,733.9704142,779.3845935,928.0108227,1207.367228,1530.057521,1872.680416,2492.12878,3174.949001,2706.588512,2964.477034,3725.063221,4142.869175,4274.376857,4429.650075,3764.640912,3865.785693,
GDP per capita (current US$),NY.GDP.PCAP.CD,Germany,DEU,12092.38185,10170.44628,9876.228232,9827.022409,9277.932299,9393.891691,13410.8971,16614.4101,17863.4379,17697.16351,22219.57253,23269.3818,26333.53744,25488.51952,27087.55845,31729.69976,30564.24781,27045.71913,27340.67288,26795.99113,23718.7467,23687.31689,25205.16445,30359.95215,34165.93403,34696.62092,36447.87232,41814.8191,45699.19832,41732.70725,41785.55691,46810.32796,44065.24891,46530.91143,48042.56343,41323.9215,42161.31966,
GDP per capita (current US$),NY.GDP.PCAP.CD,Ghana,GHA,411.5179166,379.7977778,351.3193892,341.0872166,358.396819,354.2199898,437.0782413,376.4318004,375.1812245,368.962397,402.5888817,438.6143193,414.7673408,375.3204353,333.4049392,385.7373195,403.5344405,391.35568,414.768461,417.7679907,263.1124679,273.6596668,309.4844703,373.2815537,423.1936389,498.1723904,922.9351677,1090.686718,1224.401554,1086.765038,1312.607557,1574.978653,1629.800222,1814.492297,1432.227943,1361.113905,1513.461034,
GDP per capita (current US$),NY.GDP.PCAP.CD,Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Greece,GRC,5893.66181,5380.267683,5579.234772,5019.878653,4852.565728,4813.71118,5656.505356,6564.884503,7598.028053,7846.678164,9600.18513,10188.36978,11176.45844,10401.98299,11091.28386,12959.32432,13749.11515,13427.83249,13472.13764,13245.18946,12042.95373,12538.17883,14110.31339,18477.57841,21955.10409,22551.73574,24801.15781,28827.32636,31997.28201,29710.9703,26917.75898,25916.29353,22242.68193,21874.8195,21760.9798,18070.77678,17890.57494,
GDP per capita (current US$),NY.GDP.PCAP.CD,Greenland,GRL,9483.173076,8544.058329,7813.690667,7988.170959,7198.702247,7760.828404,11271.32143,14554.38754,16398.01109,16813.68395,18326.80512,18315.1963,18768.93014,16797.45886,18123.96303,21665.7019,21422.35754,19145.49604,20496.66137,20170.43842,19004.10729,19275.47334,20652.87833,24801.65903,28497.52016,29088.82683,32035.08065,36232.68274,41022.99421,41277.46789,40532.5081,44212.44114,42398.63367,43967.15016,45317.11429,39569.10579,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Grenada,GRD,1246.002409,1276.905952,1347.451339,1373.168261,1478.410958,1678.862575,1873.216486,2163.509313,2410.286538,2759.681938,2888.34766,3118.148432,3191.016733,3151.540463,3270.578088,3413.021979,3640.138938,3878.390386,4401.421321,4751.575978,5117.589923,5109.958715,5292.232379,5773.073577,5836.177063,6754.512393,6766.486756,7324.190513,7947.444327,7395.088125,7365.666659,7410.408438,7583.187002,7956.076548,8569.776998,9333.270231,9841.76405,
GDP per capita (current US$),NY.GDP.PCAP.CD,Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,21536.5039,22572.50466,24396.10624,26495.87758,26555.6452,27540.83913,29056.497,30025.56035,30700.43401,30862.11,32499.23425,33278.25409,34361.08022,35210.78883,35562.56753,
GDP per capita (current US$),NY.GDP.PCAP.CD,Guatemala,GTM,1081.725043,1152.817804,1138.759741,1153.23768,1177.436451,1179.803556,857.009467,820.0383466,886.8008272,929.3140585,825.8073881,991.8622727,1075.428217,1147.026435,1276.332727,1408.03218,1472.276954,1633.972624,1742.081129,1608.69289,1655.596261,1568.376276,1701.771491,1753.349471,1872.737083,2077.83438,2256.56724,2489.955836,2794.221809,2635.753474,2825.52407,3187.845296,3299.605139,3452.828934,3687.763767,3923.573344,4146.744129,
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea,GIN,,,,,,,367.6243838,379.3634686,429.2252767,421.447937,441.4127933,472.9737936,485.9748491,457.7628488,448.4475642,469.2761014,475.7463919,453.801151,421.9982034,399.9739644,340.0516918,315.8398003,322.811171,370.1931781,386.3288283,303.424498,427.0691859,622.1516672,674.5971068,636.2717095,635.6714852,614.8694482,654.7998027,726.0940747,744.6823178,725.0646897,661.5277734,
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,138.1697922,189.970092,198.787073,191.5174436,157.9235541,159.9275306,141.2992024,184.2234318,170.2919831,215.6183147,241.002485,247.9384212,212.9408099,217.6075323,211.5952576,223.3418401,233.3095607,227.638268,172.0601488,183.8530105,297.7519443,309.486749,321.4813204,360.5718585,393.3138244,424.9534585,418.9445004,481.0694976,583.5445622,544.2220779,546.7216686,688.7718197,604.2683552,622.1351066,611.4384267,585.2105569,641.5959647,
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,773.1816708,729.6069588,616.9631589,628.1976888,564.526418,588.6134094,660.1415374,468.104341,551.1960875,509.3163682,533.5362054,452.3893535,492.2665978,586.9712339,713.2335202,816.5429329,925.8985582,985.046889,946.6703474,919.8665766,946.0599372,925.5825046,960.8674827,986.7958173,1045.58861,1098.455216,1945.634348,2327.058324,2576.124957,2764.306295,3044.949129,3438.825411,3799.756292,3941.114697,4031.532007,4160.269275,4529.139412,
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,,,,,,,,,,,,479.5492678,305.5553692,249.4127466,282.4227011,359.7676569,365.0113863,411.608644,450.9186159,494.2324206,462.4806524,413.7383164,393.0163027,329.7820946,387.9429725,465.3101876,505.4706206,615.8198192,674.7564147,668.2976046,662.2795182,740.9358452,766.8437623,810.2656073,830.1148117,814.5463952,739.5954363,
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,697.6075406,743.3551511,742.4583772,763.2680649,798.8183553,850.1142907,863.5745137,914.284269,849.0333116,740.2050067,615.2733629,601.6616065,651.5995242,644.9558303,618.1502584,685.0618746,687.4814199,773.4757317,840.1475797,845.1088226,1088.783165,1130.405046,1132.872001,1157.30427,1217.657961,1311.741714,1437.628785,1592.572182,1751.595857,1815.489496,1932.85829,2120.589469,2178.377385,2136.393851,2242.707459,2326.155856,2361.160205,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,5700.412634,5991.320261,6133.784079,5595.235139,6208.226159,6542.931537,7435.030698,9071.332602,10609.74564,12097.77516,13485.54489,15465.85886,17976.42938,20395.51737,22502.57974,23497.49231,24818.15455,27330.03335,25808.97095,25091.6666,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.7508,28224.21506,30594.01784,31515.66277,30697.34038,32549.99823,35142.48793,36730.8767,38403.77771,40315.28556,42434.66603,43740.99288,
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,,,,,,,,,,,,3349.770406,3734.561856,3873.423532,4172.765232,4494.053034,4525.140121,4595.524506,4750.414875,4802.95876,4633.312923,5283.034459,6665.961242,8423.350987,10296.33979,11205.97134,11447.81687,13907.50338,15739.73541,13029.88338,13092.23376,14118.12263,12888.30459,13667.70279,14201.44883,12483.86594,12820.0882,
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,14942.814,15260.8281,13823.67322,11767.09307,12057.17284,12462.09879,16539.98028,22636.4869,24651.58933,22617.49166,25592.14715,27021.79826,27345.70609,23772.29122,24214.70973,26851.01722,27897.00172,28016.7524,30901.04929,32198.90858,31813.37344,28585.9254,31996.20172,39044.09099,46917.27216,56249.75055,56103.54115,68348.31817,55575.29196,40461.89251,41851.73548,46181.95294,44562.81802,48023.62691,52855.14048,51213.66133,60529.92676,
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,263.8407198,267.7110103,271.3335961,288.3071697,273.9018266,293.4886471,307.395346,337.0639962,350.6727391,342.7238981,363.9640873,300.0966366,313.8601101,298.2176638,342.7175187,370.1013553,396.0146123,411.3877208,409.1943859,437.5861178,438.8646304,447.0138966,466.2008042,541.1352279,621.3183767,707.008019,792.0259698,1018.166373,991.4846304,1090.317765,1345.770153,1461.671957,1446.98541,1452.195373,1573.118089,1596.470003,1709.591808,
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,523.246753,603.0879338,621.2956915,546.0398033,559.2253062,550.3227734,505.5117832,470.7667531,512.8922707,564.2322037,622.8660132,672.5881106,725.9760689,881.3616821,971.1075966,1092.697237,1210.948122,1132.562479,493.9995683,714.5453308,830.5845879,796.3958746,957.7806429,1133.411259,1222.911783,1342.544156,1688.874304,1975.167375,2300.370675,2400.367644,3113.480635,3634.276805,3687.953996,3620.663981,3491.595887,3336.106686,3570.294888,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,2440.305646,2498.887061,3007.133158,3582.651553,3568.505126,3805.943091,4244.98513,2617.511461,2318.538455,2199.757419,2219.842302,,,1080.561233,1202.868327,1591.716066,1955.146029,1816.586694,1725.756278,1749.827783,1657.169748,1890.991526,1892.036143,2231.342796,2729.838416,3215.653433,3738.689284,4857.368371,5574.410436,5619.117621,6531.92743,7729.343353,7832.902635,6036.192088,5540.984136,4862.299729,5219.109408,
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,3911.543003,2735.548508,2950.159183,2738.137352,3077.998472,3099.881525,2957.240514,3475.096661,3753.529911,3852.149758,10297.42767,,,,,,,,,,,,,,1391.816923,1849.603911,2351.812429,3129.224922,4521.03247,3735.144836,4502.749048,5854.614497,6651.12242,6925.224046,6703.074737,4974.02693,4609.600694,
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,6380.069479,5993.322973,6168.016379,5922.325869,5698.844185,6018.935085,8121.886303,9593.388328,10728.70371,11189.20062,14048.10624,14104.07833,15733.20401,14674.6146,15921.97488,19181.40048,20860.59696,22542.8108,24263.23885,26284.30478,26241.51451,28227.27791,32539.95499,41107.03151,47630.92531,50878.63814,54306.91278,61359.64477,61257.89572,52104.03515,48671.88829,52224.01021,49177.44026,52060.46867,55899.16325,62544.63165,64175.43772,
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,,,,,,,,,,,,,,,,13054.47525,14526.08821,16663.41728,19366.13321,21784.8796,21551.77936,22059.72362,25688.4634,30366.03975,36608.45177,39033.70012,43482.35943,73153.32375,74203.13176,69172.18604,73935.679,76055.5421,79028.04498,82356.82337,89941.64429,81672.0227,,
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,6228.614912,6463.271424,6903.016029,7571.118027,7008.526685,6495.060591,7928.246614,9372.035791,11273.92344,11040.60071,12658.15406,13645.22534,14752.27463,14437.30115,15985.76329,18096.16222,19317.87104,19658.13263,19423.75323,19133.0482,21042.9816,20299.13773,18427.60702,18964.22364,19892.05951,20557.12408,21827.82317,24889.16836,29531.57216,27709.11754,30642.94062,33689.83853,32525.95659,36291.23211,37539.95182,35691.26916,37180.52711,
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,8429.023153,7597.688799,7531.597628,7806.739007,7714.185204,7964.328637,11277.69168,14187.77425,15692.72623,16332.60949,20757.08868,21884.10437,23166.80406,18676.95258,19273.84417,20596.38858,23020.09994,21779.62437,22252.35809,21936.82313,20051.24215,20400.81111,22196.50675,27387.22632,31174.56109,31959.26295,33410.74744,37698.78665,40640.18386,36976.84553,35849.3732,38334.68385,34814.12512,35370.27526,35396.66572,30180.32151,30668.98143,
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,1238.721087,1355.608144,1473.401112,1591.831923,1027.986765,898.053974,1166.339014,1381.505722,1599.438627,1829.519238,1894.292759,1666.013637,1432.200524,1952.668478,1952.95094,2277.604676,2538.822628,2880.10168,3338.596274,3338.20084,3360.870402,3394.800708,3596.496282,3465.221998,3719.97351,4082.240762,4313.160082,4620.517913,4902.512038,4293.322822,4682.521248,5103.356097,5209.506189,5005.592249,4855.800481,4939.837281,4878.575791,
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,9416.63028,10331.74147,9539.08031,10333.34008,10912.86325,11599.73837,17079.59571,20593.52364,24880.21486,24792.19323,25417.27939,28874.35896,31376.13786,35865.65593,39268.56687,43440.36787,38436.92631,35021.71909,31902.7671,36026.55608,38532.04088,33846.46564,32289.35054,34808.39092,37688.72234,37217.64873,35433.98896,35275.22843,39339.29757,40855.17564,44507.67639,48167.99727,48603.47665,40454.44746,38109.41211,34567.74568,38972.34064,
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,1646.732099,1781.528401,1828.548057,1844.597166,1786.311321,1724.397465,2125.786205,2159.775695,1929.858724,1243.274348,1168.349421,1157.407168,1338.473803,1338.091387,1418.973205,1471.154136,1469.001548,1499.542259,1605.614581,1624.9791,1657.889256,1728.260509,1812.288374,1889.213962,2061.456882,2203.083787,2537.30049,2762.806354,3385.609665,3492.130906,3679.190275,3807.324145,3870.753211,3992.867107,4066.940775,4096.099275,4087.937517,
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,,,,,,,,,,,1647.463231,1512.485066,1515.104059,1433.461534,1320.321622,1288.239052,1350.333866,1445.569414,1468.701798,1130.113592,1229.000958,1490.92709,1658.030785,2068.124118,2874.288291,3771.278957,5291.57565,6771.414797,8513.564645,7165.27705,9070.649972,11634.42422,12387.18982,13890.85601,12806.56511,10509.98107,7714.693568,
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,446.5744543,405.5509672,366.2749507,327.8176449,326.9364626,312.1960254,355.2313447,377.4184626,382.0224053,365.9747535,366.3008909,337.1221889,328.8393137,223.3348006,269.2487013,330.8043302,427.9512673,452.9848068,473.4327212,421.4328846,403.9797132,401.7763612,395.8493511,436.6875357,458.8843551,519.7999346,697.0066385,839.1081117,916.8992515,920.0816252,967.3400773,987.4453967,1155.020582,1229.114798,1335.06458,1349.970144,1455.359765,
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,652.4470339,687.9716636,665.9892668,612.5799417,657.152244,501.9319158,489.7213208,499.6764585,621.9008827,580.2952533,549.7643854,644.7108451,638.4725668,619.6545734,715.1671148,724.7913054,842.9591391,842.281248,801.1629805,832.0547943,796.7937634,734.9492461,826.585504,1015.038605,1130.602806,1214.556667,1151.555618,1357.632211,1413.30234,1297.285141,1493.16051,1692.613277,1763.815497,1724.361737,1619.342566,1504.715353,1587.057869,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,1704.469739,1870.338734,1977.641636,2180.494844,2390.673152,2457.327997,2803.368764,3510.99002,4686.137325,5736.903807,6516.305759,7523.477002,8001.540992,8740.945603,10205.80747,12332.97935,13137.90807,12131.8747,8085.323528,10409.32689,11947.57913,11252.90755,12782.52553,14209.38852,15907.66583,18639.52221,20888.38015,23060.70788,20430.63946,18291.9196,22086.95292,24079.78852,24358.78218,25890.01867,27811.36638,27105.07623,27538.80613,
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,1087.762401,1490.361033,1587.505829,1969.562713,2135.332847,2190.552079,2371.662079,2788.479464,3254.860674,3209.694109,3283.211938,3712.613666,3586.15377,3877.031087,4054.721339,3574.481782,3661.429847,
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,20868.74216,17364.39948,14277.62713,13203.17132,13103.55445,12330.47364,9750.902967,11512.05444,10148.91608,11594.13742,8776.741344,5407.969783,,,,16882.42146,19300.86144,17696.13876,14126.8751,15391.34574,18389.38433,16540.96761,17789.41981,22071.56961,26921.08278,35490.26132,42717.55725,45793.97614,55571.99806,37567.30121,38497.61696,48268.5912,51264.07134,48399.90581,42996.40812,29109.06874,27359.23033,
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,,,,,,,,,,,608.9451631,575.9551334,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.04934,279.6205233,308.4087767,321.726538,380.5073624,433.2351189,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1077.603082,
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,,,,,489.9487271,641.7386315,468.3241706,278.4193909,148.9844077,172.5414268,203.2559698,234.7193694,250.4922292,287.1875929,325.6292418,363.4716183,377.9712559,345.4969431,248.5413984,277.4951028,324.8450496,326.6408434,319.8270584,362.6252958,417.7516561,475.4164695,590.3013108,709.767087,899.4950787,948.1276421,1141.127115,1381.425606,1588.633147,1838.80602,2017.587781,2159.433152,2338.692157,
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,,,,,,,,,,,,,,,,2329.270854,2429.591085,2682.316453,2977.148772,3151.325802,3352.731296,3572.80513,4132.349207,5134.905694,6351.080125,7558.742006,9667.9757,14044.01589,16348.53121,12219.37379,11326.21947,13702.68947,13822.80559,15032.28201,15716.36907,13639.69412,14071.02723,
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,,,,,,,,,1241.684289,1015.464997,1050.117851,1617.278381,1965.341306,2597.600517,3226.98782,3863.26192,4457.96016,5093.290745,5538.680283,5509.346429,5334.903329,5253.122599,5436.595223,5425.66907,5424.22356,5339.441291,5372.065899,6014.271115,7109.466413,8480.945504,8858.283977,8734.189185,8922.896752,8721.254215,8536.682494,8452.443641,8257.294391,
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,329.4064935,323.1311048,253.2020441,274.169467,231.0052033,182.467309,212.5949594,264.0350141,303.4256014,314.3388151,371.8442387,430.9096772,498.4844778,491.4205341,506.9977784,568.8163838,529.3669607,551.2410588,506.9946049,493.2493774,474.8197906,437.8190154,407.8093907,603.6362783,781.5145954,862.9463084,915.7757486,918.5406962,935.3941391,924.1059321,1169.267842,1350.677653,1281.620558,1192.998772,1218.466106,1152.319585,1039.704072,
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,452.6320834,432.4564639,425.1953638,391.540536,392.9797706,388.2667025,381.9383214,443.9935135,479.5643599,368.8908176,183.2892117,168.9101461,110.4942877,80.19005643,65.67687672,65.01141558,72.74622475,125.4627472,140.9609018,161.5641221,183.4149991,174.1815473,177.2851087,133.4945108,149.4452549,168.6480254,178.927099,210.3733292,232.061732,303.0667491,327.4205097,379.6895803,415.0361958,454.1222236,458.4651734,452.0380717,455.3707414,
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,,,,,,,,,,,6514.321504,7040.701924,7284.747991,6446.933136,5892.462256,5161.683342,5537.183816,5999.026651,5244.88031,6821.312519,7145.628494,6269.580123,3705.442638,4676.967503,5806.083604,8171.361651,9344.987518,11308.56661,14396.04865,10296.97353,12120.56217,5602.549434,,,,,,
