Series Name,Series Code,Country Name,Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Population density (people per sq. km of land area),EN.POP.DNST,Djibouti,DJI,15.48576359,16.17502157,16.62083693,16.98886972,17.51583261,18.36121657,19.60142364,21.15314927,22.82135462,24.32545298,25.47014668,26.17963762,26.53382226,26.6822692,26.84926661,27.19534081,27.76885246,28.51393443,29.36203624,30.20271786,30.95703192,31.60962036,32.19245039,32.72713546,33.25073339,33.79007765,34.34892148,34.91811907,35.50189819,36.10181191,36.71898188,37.35707506,38.01488352,38.68369284,39.35133736,40.0092321,40.65284728,
Population density (people per sq. km of land area),EN.POP.DNST,Dominica,DMA,100.4186667,100.5,100.2266667,99.66266667,98.95066667,98.19066667,97.36666667,96.49333333,95.656,94.98933333,94.568,94.456,94.62666667,94.94666667,95.164,95.15733333,94.86,94.33733333,93.72,93.204,92.90133333,92.89333333,93.09866667,93.45733333,93.83866667,94.16933333,94.40933333,94.6,94.76533333,94.972,95.25333333,95.624,96.05866667,96.53333333,97.03733333,97.54933333,98.05733333,
Population density (people per sq. km of land area),EN.POP.DNST,Dominican Republic,DOM,120.2498241,123.0302422,125.8294349,128.6453529,131.4753053,134.3170358,137.1670876,140.0253364,142.896212,145.7863175,148.698965,151.6377976,154.5963776,157.5546471,160.4854481,163.3703788,166.1998137,168.9809977,171.7320431,174.4796522,177.2432623,180.0274477,182.8251915,185.6294763,188.4288553,191.2143656,193.9833989,196.7367626,199.472573,202.1891534,204.8848065,207.557338,210.2038915,212.8192093,215.397309,217.9340509,220.4262265,
Population density (people per sq. km of land area),EN.POP.DNST,Ecuador,ECU,28.81247291,29.55929056,30.31693397,31.08731758,31.87310721,32.67583803,33.49554255,34.33076506,35.17980061,36.04022901,36.90973486,37.78713336,38.67095434,39.55787458,40.44386288,41.32561407,42.20300173,43.07539734,48.97682799,49.92225399,50.84794653,51.7505033,52.63351586,53.50942583,54.39542197,55.30372443,56.23884684,57.19702448,58.17185537,59.15314463,60.13323402,61.11030359,62.08594782,63.05986069,64.03250121,65.00389757,65.97305524,
Population density (people per sq. km of land area),EN.POP.DNST,"Egypt, Arab Rep.",EGY,44.30071023,45.42318148,46.59161183,47.81210106,49.09232106,50.4344618,51.84359134,53.30878397,54.79662062,56.26256768,57.67463459,59.02093526,60.30994626,61.55567934,62.78140037,64.00561153,65.23025365,66.45348034,67.68602742,68.94034256,70.22551409,71.55250389,72.9219127,74.32009845,75.72645437,77.12908634,78.51629715,79.90080165,81.32390477,82.84195289,84.4920448,86.29018133,88.21463358,90.21792456,92.23222261,94.206813,96.12605455,
Population density (people per sq. km of land area),EN.POP.DNST,El Salvador,SLV,221.0764479,224.6797297,228.0752896,231.3177124,234.4851351,237.6380309,240.7791023,243.9051158,247.0576737,250.2868243,253.6189189,257.0780405,260.6337355,264.1891892,267.6131757,270.8067085,273.7415541,276.4360521,278.8950772,281.1383687,283.186583,285.0367761,286.6941602,288.2014961,289.6126931,290.9730212,292.3010618,293.6040058,294.8986969,296.2005792,297.5205598,298.8687259,300.2531853,301.6784266,303.1461873,304.6562741,306.2124517,
Population density (people per sq. km of land area),EN.POP.DNST,Equatorial Guinea,GNQ,9.102495544,9.627914439,10.36067736,11.21122995,12.05297683,12.79486631,13.4054902,13.90991087,14.34317291,14.76427807,15.2173262,15.7085205,16.22631016,16.77754011,17.36684492,17.99896613,18.68089127,19.41661319,20.20224599,21.03165775,21.90099822,22.80791444,23.75782531,24.76331551,25.84017825,26.99882353,28.2430303,29.56602496,30.95964349,32.41037433,33.90745098,35.44705882,37.02648841,38.63622103,40.26467023,41.90335116,43.54688057,
Population density (people per sq. km of land area),EN.POP.DNST,Eritrea,ERI,,,,,,,,,,,,,,30.68363366,30.54894059,30.59563366,30.85523762,31.30049505,31.923,32.69567327,33.59208911,34.6249901,35.78850495,37.01252475,38.20418812,39.29709901,40.26384158,41.12209901,41.90728713,42.67657426,43.47366337,44.30386139,,,,,,
Population density (people per sq. km of land area),EN.POP.DNST,Estonia,EST,34.84828969,35.09473933,35.34828969,35.59200283,35.82488795,36.06466148,36.33380514,36.61762208,36.84595423,36.99294645,37.01755131,36.83213022,36.1663364,35.24718094,34.50139184,33.89087049,33.39452701,33.01568766,32.70007077,32.79650861,32.95553197,32.7462845,32.53951404,32.33592828,32.14319415,31.95977825,31.77188016,31.62727058,31.5425808,31.48183534,31.41012031,31.31490918,31.20301958,31.09216796,31.01073366,31.03106865,31.0401038,
Population density (people per sq. km of land area),EN.POP.DNST,Ethiopia,ETH,32.02988011,32.80680109,33.73010718,34.77373569,35.89355223,37.05753224,38.25679382,39.50343597,40.8102307,42.19701453,43.67530972,45.25075658,46.90987103,53.532956,55.431123,57.30988,59.155148,60.97645,62.794151,64.640054,66.537331,68.492257,70.497192,72.545144,74.624405,76.727083,78.850689,81.000409,83.184892,85.416253,87.70267,90.046756,92.444183,94.887724,97.366774,99.873033,102.403196,
Population density (people per sq. km of land area),EN.POP.DNST,Faroe Islands,FRO,31.17048711,31.45916905,31.73853868,32.02005731,32.32234957,32.64541547,33.00644699,33.39613181,33.75143266,34.00143266,34.09312321,33.99498567,33.73997135,33.40974212,33.13037249,32.97994269,32.99283668,33.13108883,33.36676218,33.62249284,33.85243553,34.04441261,34.21848138,34.36532951,34.48638968,34.58810888,34.65830946,34.70487106,34.73137536,34.75429799,34.77793696,34.81948424,34.86103152,34.91905444,34.98710602,35.0752149,35.18409742,
Population density (people per sq. km of land area),EN.POP.DNST,Fiji,FJI,34.77038862,35.62972085,36.57350848,37.51455939,38.33420909,38.95243569,39.32939245,39.50328407,39.56852764,39.6619595,39.88111658,40.25577449,40.75155993,41.32599891,41.90842912,42.44652436,42.93793103,43.3968254,43.80487137,44.14307608,44.40191571,44.56584565,44.64646962,44.69775588,44.7922277,44.9817734,45.2879584,45.69304871,46.15982485,46.6320197,47.06896552,47.45955118,47.81587302,48.15079365,48.48418172,48.83136289,49.19321292,
Population density (people per sq. km of land area),EN.POP.DNST,Finland,FIN,15.69170032,15.75877081,15.84731278,15.9420434,16.02745658,16.09444171,16.14680062,16.19266227,16.23980104,16.29853574,16.37096096,16.46061919,16.55337339,16.63366164,16.70551561,16.76939492,16.82449522,16.87460192,16.91945894,16.95877737,16.99402147,17.03275879,17.07409304,17.11485604,17.16462129,17.22346761,17.31698399,17.39195633,17.48403751,17.56785456,17.64841066,17.73099477,17.81556155,17.89783145,17.97200303,18.03011089,18.08319787,
Population density (people per sq. km of land area),EN.POP.DNST,France,FRA,101.0668705,101.5143818,102.0127747,102.5561923,103.1305249,103.7239091,104.3393691,104.9783789,105.6246845,106.2569663,106.8598269,106.9447537,107.4778511,107.9445546,108.347107,108.7392187,109.1249274,109.5116406,109.916043,110.4829701,111.2420946,112.0546527,112.8725197,113.6131324,114.5154748,115.3840623,116.191339,116.9124438,117.5676487,118.1740787,118.7593383,119.3351103,119.914071,120.5327902,121.1416501,121.6751279,122.1648248,
Population density (people per sq. km of land area),EN.POP.DNST,French Polynesia,PYF,41.45027322,42.68934426,43.95846995,45.24945355,46.55628415,47.86994536,49.20081967,50.53278689,51.84098361,53.07431694,54.20081967,55.19562842,56.08360656,56.92486339,57.80846995,58.79672131,59.91338798,61.12868852,62.39781421,63.64808743,64.82459016,65.9215847,66.94153005,67.89590164,68.79098361,69.64098361,70.44590164,71.20054645,71.9068306,72.56311475,73.17486339,73.72759563,74.23579235,74.73442623,75.26885246,75.8715847,76.55956284,
Population density (people per sq. km of land area),EN.POP.DNST,Gabon,GAB,2.829817208,2.901335041,2.976112858,3.054344704,3.136115962,3.22150425,3.310540614,3.403046532,3.498498079,3.596157876,3.695470951,3.796417899,3.899080219,4.003197889,4.108600147,4.2152249,4.32333605,4.433282881,4.545441844,4.660119533,4.777901968,4.898742578,5.023514573,5.154445609,5.294388171,5.445437963,5.607342725,5.779458222,5.962708115,6.158085924,6.365545077,6.586335235,6.818089029,7.052706951,7.279516436,7.490879808,7.683416773,
Population density (people per sq. km of land area),EN.POP.DNST,"Gambia, The",GMB,59.72025692,61.79950593,64.05237154,66.52549407,69.27905138,72.34150198,75.74990119,79.45899209,83.30533597,87.06897233,90.59367589,93.82341897,96.81007905,99.64011858,102.4534585,105.358004,108.3703557,111.4791502,114.7177866,118.1245059,121.7237154,125.5429842,129.5799407,133.8136364,138.198913,142.7079051,147.3340909,152.0865613,156.9735178,162.0118577,167.2083992,172.5655138,178.0755929,183.727668,189.5110672,195.4140316,201.4329051,
Population density (people per sq. km of land area),EN.POP.DNST,Georgia,GEO,78.16403653,78.80786592,79.47793835,80.17950243,80.86707023,81.57913153,82.30693866,82.98925785,83.81503901,84.0354806,84.01273662,84.60582946,85.26365513,85.92148081,85.0554603,82.82305189,80.76034851,79.28199027,78.50694566,77.898107,77.29976556,76.74166346,76.22729977,75.2475594,74.26781903,73.30557402,72.36082438,71.41607474,70.50631583,69.59655691,68.686798,67.79453445,66.91976626,66.06249344,65.20522062,65.03201652,64.96028552,
Population density (people per sq. km of land area),EN.POP.DNST,Germany,DEU,224.2390399,224.5808352,224.3673302,223.7799158,223.0077192,222.509876,222.6117377,222.9539713,223.8267092,225.5643543,227.5170538,229.1808094,230.9300203,232.4597932,233.2741772,233.9674907,234.6524707,235.0229795,235.0787777,235.2577311,235.5968133,236.0273001,236.4515708,236.6164273,236.5921954,236.4646806,236.2251979,235.9433619,235.5221782,234.9396374,234.6069082,230.3046333,230.7506255,231.1557126,232.1080539,234.1536581,236.422591,
Population density (people per sq. km of land area),EN.POP.DNST,Ghana,GHA,47.47309484,48.86000264,50.48829217,52.27707216,54.10546717,55.88568164,57.59117518,59.24851015,60.88693856,62.55548036,64.28874044,66.09613255,67.96103542,69.86214292,71.768366,73.65943131,75.52785444,77.38776479,79.26735519,81.20599455,83.23267118,85.35468489,87.56492045,89.86016525,92.23229322,94.67350356,97.1847807,99.76361079,102.3936011,105.0533137,107.7265712,110.4060649,113.0924189,115.7873385,118.495926,121.2218555,123.9638217,
Population density (people per sq. km of land area),EN.POP.DNST,Gibraltar,GIB,3027.2,3033.4,3038.1,3038.3,3032.5,3020.7,3000.4,2974.4,2946.9,2926.2,2916.4,2921.2,2937.9,2962.3,2989.5,3014.7,3038.2,3059.4,3080.1,3099.1,3118,3137.4,3154.4,3172,3189.6,3208.5,3229.6,3251,3273.2,3295.6,3318.9,3340.5,3362.3,3383.1,3403.8,3422.8,3440.8,
Population density (people per sq. km of land area),EN.POP.DNST,Greece,GRC,74.80608999,75.47982933,75.94657099,76.38965865,76.77114818,77.06982157,77.32515904,77.58413499,77.86643134,78.27384019,79.10622188,80.06149728,80.67541505,81.15139643,81.55874321,81.94067494,82.30256012,82.70953452,83.16919317,83.48873545,83.83093871,84.2678976,84.5773623,84.77944143,84.98945694,85.23905353,85.49543832,85.71352211,85.94135764,86.16770365,86.27882855,86.1512723,85.68666408,85.06757952,84.50281614,83.94788984,83.55718386,
Population density (people per sq. km of land area),EN.POP.DNST,Greenland,GRL,0.146912496,0.149253731,0.150717003,0.152472929,0.154228856,0.155692128,0.156570091,0.158326017,0.160374598,0.161837869,0.162715833,0.162423178,0.161837869,0.161545215,0.162423178,0.163301141,0.163593796,0.136435619,0.136679254,0.136679254,0.13692289,0.137288342,0.137919357,0.138299427,0.138655135,0.138713607,0.138321355,0.137787794,0.137234742,0.137222561,0.138640517,0.138603971,0.138409063,0.137612377,0.137154343,0.136713363,0.136888781,
Population density (people per sq. km of land area),EN.POP.DNST,Grenada,GRD,261.7794118,266.3882353,273.7970588,282.3088235,289.5264706,293.8411765,294.5382353,292.2941176,288.4176471,284.9088235,283.1852941,283.6882353,285.8764706,289.1323529,292.3676471,294.8676471,296.4588235,297.4176471,297.9676471,298.3588235,298.8794118,299.5558824,300.2941176,301.1029412,301.9294118,302.7911765,303.7029412,304.6647059,305.6764706,306.7529412,307.8735294,309.0441176,310.2382353,311.4970588,312.8235294,314.1852941,315.6382353,
Population density (people per sq. km of land area),EN.POP.DNST,Guam,GUM,192.8388889,197.1944444,201.6777778,206.3,211.0388889,215.8740741,220.8,225.7759259,230.8759259,236.1518519,241.6333333,247.3296296,253.1333333,258.9222222,264.4481481,269.5574074,274.1851852,278.3388889,281.9944444,285.0981481,287.6462963,289.6314815,291.0648148,292.062963,292.7759259,293.337037,293.7925926,294.1759259,294.5092593,294.8722222,295.2666667,295.7,296.2462963,296.9907407,298.087037,299.6240741,301.6592593,
Population density (people per sq. km of land area),EN.POP.DNST,Guatemala,GTM,67.96807577,69.67607316,71.43354797,73.23135498,75.05502986,76.89492348,78.74770437,80.61877566,82.5174972,84.45749347,86.44842292,88.49636058,90.59858156,92.74628593,94.92625047,97.13035648,99.35306084,101.6016611,103.8960526,106.2635592,108.7228723,111.2816909,113.931019,116.6524636,119.4188596,122.2100411,125.0187383,127.8488802,130.7051698,133.5965659,136.5287141,139.5009239,142.5070549,145.5413774,148.5961086,151.6650709,154.7449515,
Population density (people per sq. km of land area),EN.POP.DNST,Guinea,GIN,18.36196484,18.67891909,19.08922758,19.57714472,20.11697867,20.69333795,21.28356259,21.90087498,22.60655217,23.48466547,24.58527592,25.94143334,27.50625916,29.1520267,30.70279587,32.03309865,33.09682566,33.93288296,34.6056365,35.2180083,35.84790005,36.50960036,37.1860044,37.88803516,38.62212681,39.39339492,40.21417874,41.09037522,42.01181019,42.96159857,43.92874003,44.90953117,45.91188751,46.95024825,48.04455885,49.20858294,50.44735471,
Population density (people per sq. km of land area),EN.POP.DNST,Guinea-Bissau,GNB,28.47987198,28.96539829,29.61123755,30.37386202,31.18325036,31.98822902,32.77475107,33.55679232,34.34359886,35.15362731,35.99857752,36.88317923,37.79516358,38.71155761,39.59960882,40.43819346,41.21834993,41.95330725,42.67123044,43.41372688,44.21155761,45.07510669,46.00010669,46.9844239,48.0208037,49.10519203,50.23716216,51.42098151,52.66148649,53.96330014,55.33001422,56.76223329,58.25529872,59.79711949,61.37069701,62.96322902,64.56963016,
Population density (people per sq. km of land area),EN.POP.DNST,Guyana,GUY,3.963185166,3.971206502,3.968737617,3.957063754,3.938120396,3.913817628,3.883459487,3.848138176,3.813721107,3.787985776,3.776017272,3.780995682,3.800528321,3.827706375,3.852385065,3.867366015,3.870261621,3.863398527,3.850403861,3.836819914,3.826776734,3.821503683,3.819578359,3.819441199,3.818399797,3.81481331,3.807980696,3.799182118,3.791282703,3.788128016,3.792512065,3.805435611,3.825709931,3.851059182,3.878044196,3.904058928,3.928387097,
Population density (people per sq. km of land area),EN.POP.DNST,Haiti,HTI,206.4164006,211.1273948,216.0837083,221.2152395,226.4270319,231.6471335,236.8484398,242.0380261,247.2187228,252.4056604,257.6100145,262.8226052,268.0324746,273.2476415,278.4800798,283.7375181,289.0258708,294.3378447,299.6546807,304.9491292,310.203193,315.4051887,320.5636067,325.709434,330.8845428,336.1177068,341.4171626,346.7666546,352.141836,357.5061684,362.8308055,368.10791,373.3385341,378.5114659,383.616328,388.6451742,393.5897678,
Population density (people per sq. km of land area),EN.POP.DNST,Honduras,HND,32.87412637,33.89881133,34.95090714,36.02957369,37.13367593,38.26248101,39.41512199,40.59168827,41.79427116,43.02562338,44.28749665,45.5800429,46.90174278,48.25100545,49.6257485,51.02378229,52.44301546,53.88222361,55.34029851,56.81670391,58.30979533,59.81822325,61.3384306,62.86371436,64.38603092,65.89891858,67.40017875,68.88883725,70.36069354,71.81178836,73.23959246,74.64116543,76.01792832,77.37764769,78.73103941,80.08605774,81.44487443,
Population density (people per sq. km of land area),EN.POP.DNST,"Hong Kong SAR, China",HKG,5063.1,5183.4,5317.676768,5399.090909,5452.424242,5511.313131,5580.40404,5636.868687,5684.444444,5743.636364,5762.121212,5810.10101,5859.090909,5960.606061,6096.363636,5862.952381,6129.047619,6180.285714,6232.095238,6291.904762,6347.619048,6394.571429,6422.952381,6410.285714,6460.47619,6488.761905,6530.571429,6586.952381,6626.47619,6640.761905,6689.714286,6734.857143,6809.619048,6837.047619,6885.238095,6944.095238,6987.238095,
Population density (people per sq. km of land area),EN.POP.DNST,Hungary,HUN,119.1315983,119.1529255,119.0959506,118.930385,118.6926457,118.4770027,118.2750779,118.0767802,117.9090575,116.6320129,115.4332703,115.4267275,115.3815623,115.2628867,115.1052192,114.9450812,114.7478077,114.5933853,114.3270601,114.0036748,113.9362977,113.6752511,113.3520196,113.0278063,112.7777951,112.5662872,112.3911394,112.2171633,112.0208459,110.7108141,110.4608748,110.1483155,109.5809345,109.2795979,108.985618,108.7266983,108.4063073,
Population density (people per sq. km of land area),EN.POP.DNST,Iceland,ISL,2.275690773,2.301795511,2.33276808,2.363860349,2.389137157,2.408029925,2.425735661,2.452458853,2.49117207,2.522214464,2.541905237,2.571541147,2.60405985,2.630673317,2.65357606,2.668009975,2.682453865,2.704518703,2.73363591,2.766892768,2.805037406,2.842573566,2.86805985,2.887990025,2.913456359,2.95994015,3.030244389,3.107890274,3.166224439,3.177047382,3.172478803,3.182184539,3.199162095,3.229566085,3.265695761,3.299900249,3.346024938,
Population density (people per sq. km of land area),EN.POP.DNST,India,IND,234.3555296,239.8494654,245.4831386,251.2281647,257.0455309,262.9050518,268.7959518,274.719322,280.6713738,286.6517222,292.6598973,298.6875629,304.7303085,310.7967594,316.9001137,323.0479031,329.2400476,335.4663906,341.7117783,347.9559712,354.1821787,360.3798799,366.5447254,372.673071,378.7634753,384.8118264,390.8185212,396.7729069,402.6472933,408.4065035,414.0269176,419.494223,424.8184112,430.030441,435.1754493,440.286016,445.3705797,
Population density (people per sq. km of land area),EN.POP.DNST,Indonesia,IDN,81.41576919,83.34143312,85.28859774,87.24164288,89.17987326,91.08794913,92.95915973,94.79562865,96.60179623,98.38605353,100.1544633,101.9093819,103.6482642,105.3669044,107.0592205,108.7221852,110.354461,111.9617045,113.5564974,115.1556694,116.7718769,118.4091711,120.0660527,121.7425846,123.4369354,125.1470989,126.8723825,128.6117241,130.361662,132.1177089,133.8751045,135.6323581,137.3853795,139.1236679,140.8342576,142.5073903,144.1376574,
Population density (people per sq. km of land area),EN.POP.DNST,"Iran, Islamic Rep.",IRN,23.74089491,24.69217626,25.71485793,26.79651514,27.91983349,29.06671456,30.2419276,31.43341069,32.58651858,33.63117586,34.52085329,35.22654289,35.76999558,36.218484,36.66907648,37.19126452,37.80979948,38.50202424,39.23268622,39.9461308,40.60257742,41.19478253,41.73931703,42.24852833,42.74239299,43.23645657,43.73135391,44.22450392,44.72454014,45.24151195,45.78176711,46.34911344,46.93974189,47.54253788,48.14158747,48.72448181,49.28745058,
Population density (people per sq. km of land area),EN.POP.DNST,Iraq,IRQ,31.21694675,32.11592016,33.01165832,33.89759014,34.76576125,35.61377095,36.43682694,37.24569358,38.07258614,38.96058257,39.94102248,41.02411002,42.20268194,43.46872671,44.80700322,46.20432814,47.66191783,49.17870682,50.73564716,52.30847109,53.87981114,55.44881679,57.0210554,58.5948419,60.17012827,61.75189428,63.3283307,64.91170634,66.56015959,68.83093572,70.82957497,73.04994704,75.46640956,78.01424065,80.59974213,83.15446906,85.65705471,
Population density (people per sq. km of land area),EN.POP.DNST,Ireland,IRL,49.53984613,50.12338511,50.59950646,50.95950065,51.27628103,51.35842648,51.38176804,51.38709537,51.16778923,50.96543765,51.00847728,51.30258383,51.65379591,51.91262883,52.11766584,52.38555668,52.80171288,53.3338801,53.89310495,54.50407897,55.23550588,56.12197706,57.07572942,58.01307882,59.08349543,60.38487444,62.03499782,63.85457976,65.16974888,65.83502685,66.19473073,66.43626071,66.58291479,66.74835245,67.02315285,67.44888953,68.94726375,
Population density (people per sq. km of land area),EN.POP.DNST,Isle of Man,IMN,111.4929825,111.4736842,110.8614035,110.0526316,109.6263158,109.9929825,111.3,113.3859649,115.8719298,118.2245614,120.0508772,121.2210526,121.8859649,122.2035088,122.4877193,122.9298246,123.5631579,124.3315789,125.245614,126.2315789,127.2877193,128.4070175,129.5964912,130.854386,132.177193,133.5403509,134.9368421,136.3631579,137.7789474,139.1666667,140.477193,141.6824561,142.8175439,143.8824561,144.8947368,145.9070175,146.9070175,
Population density (people per sq. km of land area),EN.POP.DNST,Israel,ISR,179.2051756,182.8096118,186.2754159,189.6950092,192.1903882,195.6099815,198.6598891,201.8946396,205.2680222,208.780037,215.3419593,228.6968577,236.7375231,243.1146026,249.4916821,256.2384473,263.0314233,269.6857671,275.9242144,283.0406654,290.6192237,297.5508318,303.6044362,309.1358595,314.6487985,320.2449168,325.9565619,331.797597,337.7449168,345.9149723,352.2920518,358.8632163,365.5499076,372.435305,379.6534196,387.2504621,394.9168207,
Population density (people per sq. km of land area),EN.POP.DNST,Italy,ITA,191.8801911,192.1106899,192.2530618,192.322852,192.3658427,192.4214444,192.4319302,192.4515691,192.5445854,192.6890653,192.8504301,192.983989,193.1151168,193.2332155,193.2725851,193.2756554,193.329982,193.432294,193.4879603,193.5205093,193.608201,193.7169766,194.0056679,194.8500816,196.115207,197.0812674,197.6745053,198.6751547,199.9956857,200.9089719,201.5279017,201.8747841,202.4196539,204.7798599,206.6673693,206.4682872,206.1178282,
Population density (people per sq. km of land area),EN.POP.DNST,Jamaica,JAM,199.7271468,202.9162512,206.401385,209.9414589,213.199169,215.9407202,218.0720222,219.6933518,221.009603,222.3194829,223.84506,225.6407202,227.6419206,229.8044321,232.0451524,234.2973223,236.5644506,238.8575254,241.1234534,243.2947368,245.3244691,247.1847645,248.8869806,250.4626962,251.9646353,253.43241,254.8734072,256.2758079,257.6289935,258.9180055,260.1301939,261.2643583,262.3261311,263.3247461,264.2739612,265.1831948,266.0530933,
Population density (people per sq. km of land area),EN.POP.DNST,Japan,JPN,318.8151788,321.0917031,323.4543965,325.6663026,329.0869208,331.195831,333.1285988,334.8628634,336.2945694,337.6741635,338.8288535,339.8820625,340.7268239,341.5688426,342.7345036,344.0455293,345.0123457,345.8353909,346.776406,347.4101509,347.9917695,348.8312757,349.6433471,350.3923182,350.5102881,350.5432099,350.7654321,351.1687243,351.3388203,351.2949246,351.309834,350.654908,350.0905201,349.5858021,349.1222295,348.7519201,348.350096,
Population density (people per sq. km of land area),EN.POP.DNST,Jordan,JOR,26.90868087,27.89203309,29.00859021,30.22971442,31.50983681,32.81941296,34.1262466,35.44783545,36.86165005,38.47487534,40.35111061,42.53663871,44.97051224,47.47768586,49.8181437,51.82348141,53.4493767,54.76277199,55.84669084,56.83249093,57.83238894,58.85632366,59.92166818,61.16017679,62.73339755,64.75647099,67.25104261,70.18575476,73.54739347,76.8316738,80.90099121,85.32262897,90.02672899,94.76756026,99.22624465,103.1685289,106.5082451,
Population density (people per sq. km of land area),EN.POP.DNST,Kazakhstan,KAZ,5.377976812,5.439044709,5.502090232,5.567468608,5.635459866,5.705450976,5.778763566,5.853151461,5.920105938,6.019002111,6.055487647,6.093454828,6.089230285,6.048975442,5.961847242,5.85829018,5.770231507,5.679780346,5.58258325,5.529661073,5.513066637,5.503698559,5.503925621,5.522472127,5.560982702,5.610634145,5.670290773,5.735523206,5.805830277,5.960921954,6.045701745,6.132755491,6.219737378,6.310062229,6.404127866,6.498546505,6.591249768,
Population density (people per sq. km of land area),EN.POP.DNST,Kenya,KEN,28.58521629,29.69687072,30.85256703,32.04730646,33.27430509,34.5279281,35.80599852,37.10742172,38.42893137,39.76705556,41.11906912,42.48444671,43.86258741,45.25092947,46.64667042,48.04873318,49.45660822,50.87344766,52.30664336,53.76602769,55.25966019,56.7900376,58.3582405,59.96916752,61.62794919,63.33817338,65.10182029,66.91834874,68.78521278,70.69825351,72.65374425,74.65094529,76.68873915,78.76242928,80.86630706,82.99585164,85.14876305,
Population density (people per sq. km of land area),EN.POP.DNST,Kiribati,KIR,73.25802469,74.2382716,75.20987654,76.25679012,77.48765432,79.01604938,80.88641975,83.0382716,85.30617284,87.48148148,89.39753086,90.98765432,92.30740741,93.48024691,94.65555556,95.96296296,97.41604938,98.99259259,100.6790123,102.4271605,104.2049383,105.9975309,107.8308642,109.7469136,111.7802469,113.9814815,116.3703704,118.9024691,121.5308642,124.1580247,126.7308642,129.2049383,131.6209877,133.9938272,136.3679012,138.7740741,141.2283951,
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Dem. People’s Rep.",PRK,145.1053899,147.2571215,149.5603687,151.9658998,154.3903164,156.7746699,159.096379,161.3818288,163.6767959,166.0472967,168.5329624,171.1581264,173.8842621,176.6118595,179.2042355,181.5654763,183.6520887,185.4965368,187.1716303,188.788182,190.4250062,192.1087119,193.810157,195.4865875,197.0724857,198.5231044,199.8264015,201.0073001,202.1023669,203.1643634,204.2321983,205.317648,206.41171,207.5074828,208.5903413,209.649672,210.6853251,
Population density (people per sq. km of land area),EN.POP.DNST,"Korea, Rep.",KOR,395.2288513,401.4435828,407.6959569,413.7508086,418.8882024,423.0328012,427.261808,431.4917064,435.7375803,440.0688161,444.4254924,448.8461953,453.5347502,458.1653328,462.7984657,467.4786544,471.9539809,476.4003732,479.8517831,483.2746942,487.3326871,489.6647095,492.2485381,494.7554752,496.6176307,497.5174084,499.9823699,502.3074494,505.5622797,507.8046859,509.658665,513.5929034,515.6636158,517.399842,520.5853406,523.3375769,525.7048318,
Population density (people per sq. km of land area),EN.POP.DNST,Kosovo,XKX,139.7079085,142.5553412,145.3109213,148.2502067,151.2813447,154.4961881,157.7110315,161.0177276,164.508129,167.814825,171.0296684,174.3363645,177.4593552,180.4904932,183.4297786,186.369064,189.1246441,191.6046661,180.5823459,161.8444016,156.1495361,156.2555341,156.3617158,156.4678975,156.5740792,156.6804446,157.9439699,159.2177827,160.5017911,161.7960871,163.1009461,164.508129,165.8124369,167.5484523,167.3371911,165.5001378,166.8228162,
Population density (people per sq. km of land area),EN.POP.DNST,Kuwait,KWT,77.00998878,80.97592593,84.80998878,88.70022447,92.91992144,97.58664422,103.0361953,109.0241302,114.4155443,117.6729517,117.8235129,114.234624,,,,90.38445567,91.56790123,96.25780022,103.0501122,109.8241302,115.0808642,118.3700898,120.3048822,121.7237935,123.9023008,127.7566218,133.4039282,140.483165,148.8406285,158.1896184,168.2425926,179.0713244,190.5474747,201.9295735,212.2586981,220.8638608,227.4177329,
Population density (people per sq. km of land area),EN.POP.DNST,Kyrgyz Republic,KGZ,18.86027112,19.2168926,19.60010428,20.01199166,20.41918665,20.80448384,21.20177268,21.60896767,21.99374348,22.45828989,22.89468196,23.2721585,23.54223149,23.54900938,23.54066736,23.77685089,24.13138686,24.48592284,24.86444213,25.2367049,25.53910323,25.78258603,26.02033368,26.29457769,26.61470282,26.91657977,27.20750782,27.46819604,27.73044838,28.06725756,28.40406674,28.75182482,29.2346194,29.82064651,30.42492179,31.05787278,31.69708029,
Population density (people per sq. km of land area),EN.POP.DNST,Lao PDR,LAO,14.11674177,14.39938042,14.73675043,15.1212175,15.53891248,15.97876083,16.43866118,16.92011698,17.41895581,17.93071057,18.45091854,18.97778596,19.50763865,20.03154246,20.53890815,21.02219671,21.47824957,21.90866118,22.3169974,22.70920277,23.09057192,23.46,23.81834055,24.17528596,24.54334922,24.93078856,25.34383016,25.77897314,26.22266031,26.65526863,27.06357886,27.44145147,27.79535962,28.13932842,28.49392114,28.87334055,29.28229203,
